,img_path,class,age_class,mask_class,gender_class,age,re_age_class1,re_age_class2,re_age_class3,re_labeled_class1,re_labeled_class2,re_labeled_class3
4338,001288_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
4339,001288_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
4340,001289_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
4341,001289_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
4342,001289_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
4343,001289_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
4344,001289_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
4345,001289_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
4346,001289_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
4347,001292_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
4348,001292_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
4349,001292_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
4350,001292_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
4351,001292_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
4352,001292_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
4353,001292_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
4354,001293_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
4355,001293_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
4356,001293_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
4357,001293_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
4358,001293_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
4359,001293_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
4360,001293_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
4361,001294_male_Asian_22/mask1.jpg,0,0,0,0,22,0,0,0,0,0,0
4362,001294_male_Asian_22/mask5.jpg,0,0,0,0,22,0,0,0,0,0,0
4363,001294_male_Asian_22/mask2.jpg,0,0,0,0,22,0,0,0,0,0,0
4364,001294_male_Asian_22/mask4.jpg,0,0,0,0,22,0,0,0,0,0,0
4365,001294_male_Asian_22/incorrect_mask.jpg,6,0,1,0,22,0,0,0,6,6,6
4366,001294_male_Asian_22/normal.jpg,12,0,2,0,22,0,0,0,12,12,12
4367,001294_male_Asian_22/mask3.jpg,0,0,0,0,22,0,0,0,0,0,0
4368,001295_female_Asian_21/mask1.jpg,3,0,0,1,21,0,0,0,3,3,3
4369,001295_female_Asian_21/mask5.jpg,3,0,0,1,21,0,0,0,3,3,3
4370,001295_female_Asian_21/mask2.jpg,3,0,0,1,21,0,0,0,3,3,3
4371,001295_female_Asian_21/mask4.jpg,3,0,0,1,21,0,0,0,3,3,3
4372,001295_female_Asian_21/incorrect_mask.jpg,9,0,1,1,21,0,0,0,9,9,9
4373,001295_female_Asian_21/normal.jpg,15,0,2,1,21,0,0,0,15,15,15
4374,001295_female_Asian_21/mask3.jpg,3,0,0,1,21,0,0,0,3,3,3
4375,001297_female_Asian_21/mask1.jpg,3,0,0,1,21,0,0,0,3,3,3
4376,001297_female_Asian_21/mask5.jpg,3,0,0,1,21,0,0,0,3,3,3
4377,001297_female_Asian_21/mask2.jpg,3,0,0,1,21,0,0,0,3,3,3
4378,001297_female_Asian_21/mask4.jpg,3,0,0,1,21,0,0,0,3,3,3
4379,001297_female_Asian_21/incorrect_mask.jpg,9,0,1,1,21,0,0,0,9,9,9
4380,001297_female_Asian_21/normal.jpg,15,0,2,1,21,0,0,0,15,15,15
4381,001297_female_Asian_21/mask3.jpg,3,0,0,1,21,0,0,0,3,3,3
4382,001298_female_Asian_26/mask1.jpg,3,0,0,1,26,0,0,0,3,3,3
4383,001298_female_Asian_26/mask5.jpg,3,0,0,1,26,0,0,0,3,3,3
4384,001298_female_Asian_26/mask2.jpg,3,0,0,1,26,0,0,0,3,3,3
4385,001298_female_Asian_26/mask4.jpg,3,0,0,1,26,0,0,0,3,3,3
4386,001298_female_Asian_26/incorrect_mask.jpg,9,0,1,1,26,0,0,0,9,9,9
4387,001298_female_Asian_26/normal.jpg,15,0,2,1,26,0,0,0,15,15,15
4388,001298_female_Asian_26/mask3.jpg,3,0,0,1,26,0,0,0,3,3,3
4389,001299_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
4390,001299_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
4391,001299_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
4392,001299_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
4393,001299_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
4394,001299_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
4395,001299_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
4396,001301_female_Asian_21/mask1.jpg,3,0,0,1,21,0,0,0,3,3,3
4397,001301_female_Asian_21/mask5.jpg,3,0,0,1,21,0,0,0,3,3,3
4398,001301_female_Asian_21/mask2.jpg,3,0,0,1,21,0,0,0,3,3,3
4399,001301_female_Asian_21/mask4.jpg,3,0,0,1,21,0,0,0,3,3,3
4400,001301_female_Asian_21/incorrect_mask.jpg,9,0,1,1,21,0,0,0,9,9,9
4401,001301_female_Asian_21/normal.jpg,15,0,2,1,21,0,0,0,15,15,15
4402,001301_female_Asian_21/mask3.jpg,3,0,0,1,21,0,0,0,3,3,3
4403,001302_female_Asian_20/mask1.jpg,3,0,0,1,20,0,0,0,3,3,3
4404,001302_female_Asian_20/mask5.jpg,3,0,0,1,20,0,0,0,3,3,3
4405,001302_female_Asian_20/mask2.jpg,3,0,0,1,20,0,0,0,3,3,3
4406,001302_female_Asian_20/mask4.jpg,3,0,0,1,20,0,0,0,3,3,3
4407,001302_female_Asian_20/incorrect_mask.jpg,9,0,1,1,20,0,0,0,9,9,9
4408,001302_female_Asian_20/normal.jpg,15,0,2,1,20,0,0,0,15,15,15
4409,001302_female_Asian_20/mask3.jpg,3,0,0,1,20,0,0,0,3,3,3
4410,001303_female_Asian_21/mask1.jpg,3,0,0,1,21,0,0,0,3,3,3
4411,001303_female_Asian_21/mask5.jpg,3,0,0,1,21,0,0,0,3,3,3
4412,001303_female_Asian_21/mask2.jpg,3,0,0,1,21,0,0,0,3,3,3
4413,001303_female_Asian_21/mask4.jpg,3,0,0,1,21,0,0,0,3,3,3
4414,001303_female_Asian_21/incorrect_mask.jpg,9,0,1,1,21,0,0,0,9,9,9
4415,001303_female_Asian_21/normal.jpg,15,0,2,1,21,0,0,0,15,15,15
4416,001303_female_Asian_21/mask3.jpg,3,0,0,1,21,0,0,0,3,3,3
4417,001304_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
4418,001304_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
4419,001304_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
4420,001304_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
4421,001304_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
4422,001304_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
4423,001304_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
4424,001306_male_Asian_20/mask1.jpg,0,0,0,0,20,0,0,0,0,0,0
4425,001306_male_Asian_20/mask5.jpg,0,0,0,0,20,0,0,0,0,0,0
4426,001306_male_Asian_20/mask2.jpg,0,0,0,0,20,0,0,0,0,0,0
4427,001306_male_Asian_20/mask4.jpg,0,0,0,0,20,0,0,0,0,0,0
4428,001306_male_Asian_20/incorrect_mask.jpg,6,0,1,0,20,0,0,0,6,6,6
4429,001306_male_Asian_20/normal.jpg,12,0,2,0,20,0,0,0,12,12,12
4430,001306_male_Asian_20/mask3.jpg,0,0,0,0,20,0,0,0,0,0,0
4431,001308_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
4432,001308_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
4433,001308_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
4434,001308_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
4435,001308_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
4436,001308_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
4437,001308_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
4438,001309_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
4439,001309_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
4440,001309_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
4441,001309_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
4442,001309_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
4443,001309_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
4444,001309_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
4445,001310_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
4446,001310_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
4447,001310_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
4448,001310_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
4449,001310_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
4450,001310_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
4451,001310_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
4452,001311_female_Asian_34/mask1.jpg,4,1,0,1,34,1,1,1,4,4,4
4453,001311_female_Asian_34/mask5.jpg,4,1,0,1,34,1,1,1,4,4,4
4454,001311_female_Asian_34/mask2.jpg,4,1,0,1,34,1,1,1,4,4,4
4455,001311_female_Asian_34/mask4.jpg,4,1,0,1,34,1,1,1,4,4,4
4456,001311_female_Asian_34/incorrect_mask.jpg,10,1,1,1,34,1,1,1,10,10,10
4457,001311_female_Asian_34/normal.jpg,16,1,2,1,34,1,1,1,16,16,16
4458,001311_female_Asian_34/mask3.jpg,4,1,0,1,34,1,1,1,4,4,4
4459,001312_male_Asian_25/mask1.jpg,0,0,0,0,25,0,0,0,0,0,0
4460,001312_male_Asian_25/mask5.jpg,0,0,0,0,25,0,0,0,0,0,0
4461,001312_male_Asian_25/mask2.jpg,0,0,0,0,25,0,0,0,0,0,0
4462,001312_male_Asian_25/mask4.jpg,0,0,0,0,25,0,0,0,0,0,0
4463,001312_male_Asian_25/incorrect_mask.jpg,6,0,1,0,25,0,0,0,6,6,6
4464,001312_male_Asian_25/normal.jpg,12,0,2,0,25,0,0,0,12,12,12
4465,001312_male_Asian_25/mask3.jpg,0,0,0,0,25,0,0,0,0,0,0
4466,001313_female_Asian_45/mask1.jpg,4,1,0,1,45,1,1,1,4,4,4
4467,001313_female_Asian_45/mask5.jpg,4,1,0,1,45,1,1,1,4,4,4
4468,001313_female_Asian_45/mask2.jpg,4,1,0,1,45,1,1,1,4,4,4
4469,001313_female_Asian_45/mask4.jpg,4,1,0,1,45,1,1,1,4,4,4
4470,001313_female_Asian_45/incorrect_mask.jpg,10,1,1,1,45,1,1,1,10,10,10
4471,001313_female_Asian_45/normal.jpg,16,1,2,1,45,1,1,1,16,16,16
4472,001313_female_Asian_45/mask3.jpg,4,1,0,1,45,1,1,1,4,4,4
4473,001315_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
4474,001315_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
4475,001315_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
4476,001315_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
4477,001315_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
4478,001315_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
4479,001315_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
4480,001317_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
4481,001317_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
4482,001317_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
4483,001317_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
4484,001317_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
4485,001317_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
4486,001317_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
4487,001320_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
4488,001320_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
4489,001320_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
4490,001320_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
4491,001320_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
4492,001320_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
4493,001320_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
4494,001321_female_Asian_27/mask1.jpg,3,0,0,1,27,0,0,0,3,3,3
4495,001321_female_Asian_27/mask5.jpg,3,0,0,1,27,0,0,0,3,3,3
4496,001321_female_Asian_27/mask2.jpg,3,0,0,1,27,0,0,0,3,3,3
4497,001321_female_Asian_27/mask4.jpg,3,0,0,1,27,0,0,0,3,3,3
4498,001321_female_Asian_27/incorrect_mask.jpg,9,0,1,1,27,0,0,0,9,9,9
4499,001321_female_Asian_27/normal.jpg,15,0,2,1,27,0,0,0,15,15,15
4500,001321_female_Asian_27/mask3.jpg,3,0,0,1,27,0,0,0,3,3,3
4501,001323_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
4502,001323_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
4503,001323_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
4504,001323_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
4505,001323_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
4506,001323_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
4507,001323_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
4508,001325_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
4509,001325_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
4510,001325_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
4511,001325_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
4512,001325_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
4513,001325_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
4514,001325_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
4515,001326_male_Asian_25/mask1.jpg,0,0,0,0,25,0,0,0,0,0,0
4516,001326_male_Asian_25/mask5.jpg,0,0,0,0,25,0,0,0,0,0,0
4517,001326_male_Asian_25/mask2.jpg,0,0,0,0,25,0,0,0,0,0,0
4518,001326_male_Asian_25/mask4.jpg,0,0,0,0,25,0,0,0,0,0,0
4519,001326_male_Asian_25/incorrect_mask.jpg,6,0,1,0,25,0,0,0,6,6,6
4520,001326_male_Asian_25/normal.jpg,12,0,2,0,25,0,0,0,12,12,12
4521,001326_male_Asian_25/mask3.jpg,0,0,0,0,25,0,0,0,0,0,0
4522,001328_male_Asian_55/mask1.jpg,1,1,0,0,55,1,1,1,1,1,1
4523,001328_male_Asian_55/mask5.jpg,1,1,0,0,55,1,1,1,1,1,1
4524,001328_male_Asian_55/mask2.jpg,1,1,0,0,55,1,1,1,1,1,1
4525,001328_male_Asian_55/mask4.jpg,1,1,0,0,55,1,1,1,1,1,1
4526,001328_male_Asian_55/incorrect_mask.jpg,7,1,1,0,55,1,1,1,7,7,7
4527,001328_male_Asian_55/normal.jpg,13,1,2,0,55,1,1,1,13,13,13
4528,001328_male_Asian_55/mask3.jpg,1,1,0,0,55,1,1,1,1,1,1
4529,001330_female_Asian_28/mask1.jpg,3,0,0,1,28,0,0,0,3,3,3
4530,001330_female_Asian_28/mask5.jpg,3,0,0,1,28,0,0,0,3,3,3
4531,001330_female_Asian_28/mask2.jpg,3,0,0,1,28,0,0,0,3,3,3
4532,001330_female_Asian_28/mask4.jpg,3,0,0,1,28,0,0,0,3,3,3
4533,001330_female_Asian_28/incorrect_mask.jpg,9,0,1,1,28,0,0,0,9,9,9
4534,001330_female_Asian_28/normal.jpg,15,0,2,1,28,0,0,0,15,15,15
4535,001330_female_Asian_28/mask3.jpg,3,0,0,1,28,0,0,0,3,3,3
4536,001331_female_Asian_23/mask1.jpg,3,0,0,1,23,0,0,0,3,3,3
4537,001331_female_Asian_23/mask5.jpg,3,0,0,1,23,0,0,0,3,3,3
4538,001331_female_Asian_23/mask2.jpg,3,0,0,1,23,0,0,0,3,3,3
4539,001331_female_Asian_23/mask4.jpg,3,0,0,1,23,0,0,0,3,3,3
4540,001331_female_Asian_23/incorrect_mask.jpg,9,0,1,1,23,0,0,0,9,9,9
4541,001331_female_Asian_23/normal.jpg,15,0,2,1,23,0,0,0,15,15,15
4542,001331_female_Asian_23/mask3.jpg,3,0,0,1,23,0,0,0,3,3,3
4543,001332_male_Asian_25/mask1.jpg,0,0,0,0,25,0,0,0,0,0,0
4544,001332_male_Asian_25/mask5.jpg,0,0,0,0,25,0,0,0,0,0,0
4545,001332_male_Asian_25/mask2.jpg,0,0,0,0,25,0,0,0,0,0,0
4546,001332_male_Asian_25/mask4.jpg,0,0,0,0,25,0,0,0,0,0,0
4547,001332_male_Asian_25/incorrect_mask.jpg,6,0,1,0,25,0,0,0,6,6,6
4548,001332_male_Asian_25/normal.jpg,12,0,2,0,25,0,0,0,12,12,12
4549,001332_male_Asian_25/mask3.jpg,0,0,0,0,25,0,0,0,0,0,0
4550,001334_female_Asian_24/mask1.jpg,3,0,0,1,24,0,0,0,3,3,3
4551,001334_female_Asian_24/mask5.jpg,3,0,0,1,24,0,0,0,3,3,3
4552,001334_female_Asian_24/mask2.jpg,3,0,0,1,24,0,0,0,3,3,3
4553,001334_female_Asian_24/mask4.jpg,3,0,0,1,24,0,0,0,3,3,3
4554,001334_female_Asian_24/incorrect_mask.jpg,9,0,1,1,24,0,0,0,9,9,9
4555,001334_female_Asian_24/normal.jpg,15,0,2,1,24,0,0,0,15,15,15
4556,001334_female_Asian_24/mask3.jpg,3,0,0,1,24,0,0,0,3,3,3
4557,001335_male_Asian_30/mask1.jpg,1,1,0,0,30,1,1,1,1,1,1
4558,001335_male_Asian_30/mask5.jpg,1,1,0,0,30,1,1,1,1,1,1
4559,001335_male_Asian_30/mask2.jpg,1,1,0,0,30,1,1,1,1,1,1
4560,001335_male_Asian_30/mask4.jpg,1,1,0,0,30,1,1,1,1,1,1
4561,001335_male_Asian_30/incorrect_mask.jpg,7,1,1,0,30,1,1,1,7,7,7
4562,001335_male_Asian_30/normal.jpg,13,1,2,0,30,1,1,1,13,13,13
4563,001335_male_Asian_30/mask3.jpg,1,1,0,0,30,1,1,1,1,1,1
4564,001336_male_Asian_26/mask1.jpg,0,0,0,0,26,0,0,0,0,0,0
4565,001336_male_Asian_26/mask5.jpg,0,0,0,0,26,0,0,0,0,0,0
4566,001336_male_Asian_26/mask2.jpg,0,0,0,0,26,0,0,0,0,0,0
4567,001336_male_Asian_26/mask4.jpg,0,0,0,0,26,0,0,0,0,0,0
4568,001336_male_Asian_26/incorrect_mask.jpg,6,0,1,0,26,0,0,0,6,6,6
4569,001336_male_Asian_26/normal.jpg,12,0,2,0,26,0,0,0,12,12,12
4570,001336_male_Asian_26/mask3.jpg,0,0,0,0,26,0,0,0,0,0,0
4571,001337_female_Asian_25/mask1.jpg,3,0,0,1,25,0,0,0,3,3,3
4572,001337_female_Asian_25/mask5.jpg,3,0,0,1,25,0,0,0,3,3,3
4573,001337_female_Asian_25/mask2.jpg,3,0,0,1,25,0,0,0,3,3,3
4574,001337_female_Asian_25/mask4.jpg,3,0,0,1,25,0,0,0,3,3,3
4575,001337_female_Asian_25/incorrect_mask.jpg,9,0,1,1,25,0,0,0,9,9,9
4576,001337_female_Asian_25/normal.jpg,15,0,2,1,25,0,0,0,15,15,15
4577,001337_female_Asian_25/mask3.jpg,3,0,0,1,25,0,0,0,3,3,3
4578,001338_female_Asian_54/mask1.jpg,4,1,0,1,54,1,1,1,4,4,4
4579,001338_female_Asian_54/mask5.jpg,4,1,0,1,54,1,1,1,4,4,4
4580,001338_female_Asian_54/mask2.jpg,4,1,0,1,54,1,1,1,4,4,4
4581,001338_female_Asian_54/mask4.jpg,4,1,0,1,54,1,1,1,4,4,4
4582,001338_female_Asian_54/incorrect_mask.jpg,10,1,1,1,54,1,1,1,10,10,10
4583,001338_female_Asian_54/normal.jpg,16,1,2,1,54,1,1,1,16,16,16
4584,001338_female_Asian_54/mask3.jpg,4,1,0,1,54,1,1,1,4,4,4
4585,001339_female_Asian_26/mask1.jpg,3,0,0,1,26,0,0,0,3,3,3
4586,001339_female_Asian_26/mask5.jpg,3,0,0,1,26,0,0,0,3,3,3
4587,001339_female_Asian_26/mask2.jpg,3,0,0,1,26,0,0,0,3,3,3
4588,001339_female_Asian_26/mask4.jpg,3,0,0,1,26,0,0,0,3,3,3
4589,001339_female_Asian_26/incorrect_mask.jpg,9,0,1,1,26,0,0,0,9,9,9
4590,001339_female_Asian_26/normal.jpg,15,0,2,1,26,0,0,0,15,15,15
4591,001339_female_Asian_26/mask3.jpg,3,0,0,1,26,0,0,0,3,3,3
4592,001340_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
4593,001340_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
4594,001340_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
4595,001340_male_Asian_23/mask4.jpg,0,0,0,0,23,0,0,0,0,0,0
4596,001340_male_Asian_23/incorrect_mask.jpg,6,0,1,0,23,0,0,0,6,6,6
4597,001340_male_Asian_23/normal.jpg,12,0,2,0,23,0,0,0,12,12,12
4598,001340_male_Asian_23/mask3.jpg,0,0,0,0,23,0,0,0,0,0,0
4599,001341_male_Asian_58/mask1.jpg,1,1,0,0,58,1,2,2,1,2,2
4600,001341_male_Asian_58/mask5.jpg,1,1,0,0,58,1,2,2,1,2,2
4601,001341_male_Asian_58/mask2.jpg,1,1,0,0,58,1,2,2,1,2,2
4602,001341_male_Asian_58/mask4.jpg,1,1,0,0,58,1,2,2,1,2,2
4603,001341_male_Asian_58/incorrect_mask.jpg,7,1,1,0,58,1,2,2,7,8,8
4604,001341_male_Asian_58/normal.jpg,13,1,2,0,58,1,2,2,13,14,14
4605,001341_male_Asian_58/mask3.jpg,1,1,0,0,58,1,2,2,1,2,2
4606,001347_female_Asian_22/mask1.jpg,3,0,0,1,22,0,0,0,3,3,3
4607,001347_female_Asian_22/mask5.jpg,3,0,0,1,22,0,0,0,3,3,3
4608,001347_female_Asian_22/mask2.jpg,3,0,0,1,22,0,0,0,3,3,3
4609,001347_female_Asian_22/mask4.jpg,3,0,0,1,22,0,0,0,3,3,3
4610,001347_female_Asian_22/incorrect_mask.jpg,9,0,1,1,22,0,0,0,9,9,9
4611,001347_female_Asian_22/normal.jpg,15,0,2,1,22,0,0,0,15,15,15
4612,001347_female_Asian_22/mask3.jpg,3,0,0,1,22,0,0,0,3,3,3
4613,001348_female_Asian_22/mask1.jpg,3,0,0,1,22,0,0,0,3,3,3
4614,001348_female_Asian_22/mask5.jpg,3,0,0,1,22,0,0,0,3,3,3
4615,001348_female_Asian_22/mask2.jpg,3,0,0,1,22,0,0,0,3,3,3
4616,001348_female_Asian_22/mask4.jpg,3,0,0,1,22,0,0,0,3,3,3
4617,001348_female_Asian_22/incorrect_mask.jpg,9,0,1,1,22,0,0,0,9,9,9
4618,001348_female_Asian_22/normal.jpg,15,0,2,1,22,0,0,0,15,15,15
4619,001348_female_Asian_22/mask3.jpg,3,0,0,1,22,0,0,0,3,3,3
4620,001351_male_Asian_24/mask1.jpg,0,0,0,0,24,0,0,0,0,0,0
4621,001351_male_Asian_24/mask5.jpg,0,0,0,0,24,0,0,0,0,0,0
4622,001351_male_Asian_24/mask2.jpg,0,0,0,0,24,0,0,0,0,0,0
4623,001351_male_Asian_24/mask4.jpg,0,0,0,0,24,0,0,0,0,0,0
4624,001351_male_Asian_24/incorrect_mask.jpg,6,0,1,0,24,0,0,0,6,6,6
4625,001351_male_Asian_24/normal.jpg,12,0,2,0,24,0,0,0,12,12,12
4626,001351_male_Asian_24/mask3.jpg,0,0,0,0,24,0,0,0,0,0,0
4627,001352_female_Asian_18/mask1.jpg,3,0,0,1,18,0,0,0,3,3,3
4628,001352_female_Asian_18/mask5.jpg,3,0,0,1,18,0,0,0,3,3,3
4629,001352_female_Asian_18/mask2.jpg,3,0,0,1,18,0,0,0,3,3,3
4630,001352_female_Asian_18/mask4.jpg,3,0,0,1,18,0,0,0,3,3,3
4631,001352_female_Asian_18/incorrect_mask.jpg,9,0,1,1,18,0,0,0,9,9,9
4632,001352_female_Asian_18/normal.jpg,15,0,2,1,18,0,0,0,15,15,15
4633,001352_female_Asian_18/mask3.jpg,3,0,0,1,18,0,0,0,3,3,3
4634,001354_male_Asian_27/mask1.jpg,0,0,0,0,27,0,0,0,0,0,0
4635,001354_male_Asian_27/mask5.jpg,0,0,0,0,27,0,0,0,0,0,0
4636,001354_male_Asian_27/mask2.jpg,0,0,0,0,27,0,0,0,0,0,0
4637,001354_male_Asian_27/mask4.jpg,0,0,0,0,27,0,0,0,0,0,0
4638,001354_male_Asian_27/incorrect_mask.jpg,6,0,1,0,27,0,0,0,6,6,6
4639,001354_male_Asian_27/normal.jpg,12,0,2,0,27,0,0,0,12,12,12
4640,001354_male_Asian_27/mask3.jpg,0,0,0,0,27,0,0,0,0,0,0
4641,001355_female_Asian_22/mask1.jpg,3,0,0,1,22,0,0,0,3,3,3
4642,001355_female_Asian_22/mask5.jpg,3,0,0,1,22,0,0,0,3,3,3
4643,001355_female_Asian_22/mask2.jpg,3,0,0,1,22,0,0,0,3,3,3
4644,001355_female_Asian_22/mask4.jpg,3,0,0,1,22,0,0,0,3,3,3
4645,001355_female_Asian_22/incorrect_mask.jpg,9,0,1,1,22,0,0,0,9,9,9
4646,001355_female_Asian_22/normal.jpg,15,0,2,1,22,0,0,0,15,15,15
4647,001355_female_Asian_22/mask3.jpg,3,0,0,1,22,0,0,0,3,3,3
4648,001356_male_Asian_23/mask1.jpg,0,0,0,0,23,0,0,0,0,0,0
4649,001356_male_Asian_23/mask5.jpg,0,0,0,0,23,0,0,0,0,0,0
4650,001356_male_Asian_23/mask2.jpg,0,0,0,0,23,0,0,0,0,0,0
